,B index,Bmod coil (mT),Bmod coil std (mT),Bmod measured (mT),Bmod measured std (mT),Bx coil (mT),Bx coil std (mT),Bx measured (mT),Bx measured std (mT),By coil (mT),By coil std (mT),By measured (mT),By measured std (mT),Bz coil (mT),Bz coil std (mT),Bz measured (mT),Bz measured std (mT),avg,contrast 2,contrast 4,contrast 6,contrast 8,contrast std 2,contrast std 4,contrast std 6,contrast std 8,dev (MHz),width 2,width 4,width 6,width 8,width std 2,width std 4,width std 6,width std 8
30,3.0,0.30001084103183007,0.012804641144116263,0.33698727,0.0022852749481527008,0.10365291050137015,-0.0031361311865470507,0.10978318000000001,0.000667912694782673,0.1426820869904912,-0.008394968029567814,0.15240708000000003,0.0010183833290509463,0.24270228868566296,-0.00914592957511134,0.27977608000000004,0.002102154927029537,64.0,0.009409991442056464,0.004748387830948458,0.00531947848870774,0.015348934885096557,0.00033957350273049224,3.7122646884193396e-05,0.00018133798899537068,0.0005093841942694173,16.0,13.11337600701999,11.218037195249131,13.126115438076113,12.287039545270318,1.0075099901800202,0.22276107188480196,0.7912380390796406,0.8195648007388023
31,3.0,0.30001084103183007,0.012804641144116263,0.29006336,0.0020068875538080426,0.10365291050137015,-0.0031361311865470507,0.13775483,0.001374235553429124,0.1426820869904912,-0.008394968029567814,0.11295456,0.0034807168136519687,0.24270228868566296,-0.00914592957511134,0.22870692000000004,0.0013129776874920042,4.0,0.006337797821250999,0.005414631599495156,0.0057981527807066694,0.01655683117050844,0.0001858607487376238,0.00011588030169177805,0.0001031786595031873,0.00016853420307103142,32.0,13.107720432653872,11.539935413065859,13.19293805358898,11.937934144096513,0.8872444752887336,0.3568805262633071,0.2791335153114088,0.10699711659912502
32,3.0,0.30001084103183007,0.012804641144116263,0.30978123999999996,0.0008228865783266362,0.10365291050137015,-0.0031361311865470507,0.11618508999999999,0.0007093291166071403,0.1426820869904912,-0.008394968029567814,0.13147583,0.001526406728723976,0.24270228868566296,-0.00914592957511134,0.25524949,0.0010986632531466707,8.0,0.008682046482126336,0.005490420204149996,0.005916522071706086,0.016637289477458756,8.199549403220592e-05,9.119307324872446e-05,9.153726063670279e-05,6.177128749540624e-05,32.0,13.263281946727654,11.96778423916656,13.052362998879127,11.847800443943473,0.2693439345652559,0.2814104737251372,0.36636821339311537,0.08371543301363721
33,3.0,0.30001084103183007,0.012804641144116263,0.31711475000000006,0.0004672798268756524,0.10365291050137015,-0.0031361311865470507,0.11117516999999999,0.0005683175748982888,0.1426820869904912,-0.008394968029567814,0.13939943000000002,0.0011808991838770481,0.24270228868566296,-0.00914592957511134,0.2622128900000001,0.0004836796890428549,16.0,0.00989468943387984,0.005620328568835648,0.006051697862233455,0.016559642095483273,9.182465862807236e-05,3.737756449575824e-05,5.07507031428241e-05,7.785129635395097e-05,32.0,13.411185646258255,12.34260458842025,13.094243440508766,11.90276805416151,0.1191255330306883,0.21426722785000726,0.19312265182768817,0.08394654742069825
34,3.0,0.30001084103183007,0.012804641144116263,0.31507087,0.0006604499650303898,0.10365291050137015,-0.0031361311865470507,0.10515871000000002,0.0002810876153773389,0.1426820869904912,-0.008394968029567814,0.14444288000000002,0.0006288338646521296,0.24270228868566296,-0.00914592957511134,0.25950767,0.0006110828870351068,64.0,0.011007975783443688,0.005574505515669875,0.006024886788881931,0.01667473018008391,7.910856567461342e-05,3.332361476824828e-05,4.01091525863395e-05,5.845066330945496e-05,32.0,13.346294117096747,13.155082969893906,13.566805024789915,11.795677950239437,0.1393900676816296,0.12687043402576262,0.14230659881877974,0.03873969118422179
35,3.0,0.30001084103183007,0.012804641144116263,0.31961747000000007,0.0022917869869046956,0.10365291050137015,-0.0031361311865470507,0.12367249999999999,0.004441935121343199,0.1426820869904912,-0.008394968029567814,0.14035300000000003,0.003222554874246655,0.24270228868566296,-0.00914592957511134,0.25858761,0.0033797836188847203,4.0,0.006552475131006914,0.00527974689450102,0.0054297179036740745,0.016636132908827,0.00016879425954023948,0.00018407456829655104,0.00015558796126815985,0.0001928143485783981,20.0,9.805052228345536,11.696402563758168,11.352132941072766,12.294220501838812,0.33176592308802627,0.46984089720758204,0.952598115636572,0.4097965124051838
36,5.0,0.5000778700856958,0.012804641144116263,0.54694082,0.0012612711803260126,0.004337927795641366,-0.0031361311865470507,0.009501870000000003,0.003621588728791022,0.009259162793993204,-0.008394968029567814,0.00803827,0.002988333399849207,0.4999733257247232,-0.00914592957511134,0.54663602,0.0012535159134940072,8.0,0.008699476966514116,0.005569891032013222,0.005432250012274301,0.01637430036180295,0.0003184391949825543,0.00011519546859485657,0.0004153140848118445,0.00012410537720809801,20.0,10.3832916634701,13.79285415684296,12.802786701893336,12.468457581728448,1.2443041055834765,0.5527129253204933,0.8393145356606945,0.39709612207139544
37,5.0,0.5000778700856958,0.012804641144116263,0.5545590800000001,0.0015945534837512405,0.004337927795641366,-0.0031361311865470507,0.011733480000000001,0.0005042671863796606,0.009259162793993204,-0.008394968029567814,0.011359230000000001,0.0017071034343495131,0.4999733257247232,-0.00914592957511134,0.5542951,0.0016083781495962815,16.0,0.009428709030167676,0.005390202139535989,0.005277755190493396,0.01589346613734046,5.901530188071608e-05,7.276399521054204e-05,0.00011913016315922937,0.00015881506807128624,20.0,10.971089892062976,14.16859327991053,12.565805433408089,12.005183042848461,0.7158263763744234,0.562136087989706,0.3164445640942044,0.44786594338420116
38,5.0,0.5000778700856958,0.012804641144116263,0.5567330100000001,0.002567984217407073,0.004337927795641366,-0.0031361311865470507,0.00987709,0.0004438121431221952,0.009259162793993204,-0.008394968029567814,0.009886530000000003,0.0005691777177062831,0.4999733257247232,-0.00914592957511134,0.5565538900000001,0.002564947306100864,64.0,0.01039716959834742,0.005467000615592703,0.005347630658049649,0.015643316088561864,0.0001172566323655534,7.096430151072515e-05,8.04502859070139e-05,0.00014714600790990457,20.0,11.170288279165938,14.274993385171769,12.716486609337764,11.845462639779797,0.4819337442555831,0.450404655805878,0.6724583634611443,0.5316118501005058
39,5.0,0.5000778700856958,0.012804641144116263,0.79809369,0.13623467044829,0.004337927795641366,-0.0031361311865470507,0.5594805100000001,0.07965894945350716,0.009259162793993204,-0.008394968029567814,-0.4461680700000001,0.0662527270828908,0.4999733257247232,-0.00914592957511134,-0.26412204,0.12094816023728822,4.0,0.001108006581998763,0.005126089434007783,0.004614170653830017,0.016392446384516333,0.00042467550074856074,0.0002478591403373812,0.0003234106594825372,0.0002791892600286346,16.0,4.986788783297764,15.512235685542759,11.66952726535325,13.051197224741191,1.2618981778699843,1.4365502071700331,0.9878015567402825,0.4666150252202725
